timestamp;consumer1;pv1;thermal_user1;consumer2;pv2;thermal_user2
2023.02.20 14:00;0.084;0.161;0.671;0.138;0.1449;0.045
2023.02.20 14:15;0.04;0.1306;0.698;0.21;0.11754;0.005
2023.02.20 14:30;0.068;0.1191;0.704;0.235;0.10719;0.048
2023.02.20 14:45;0.124;0.1448;0.696;0.173;0.13032;0.015
2023.02.20 15:00;0.284;0.1125;0.032;0.153;0.10125;0
2023.02.20 15:15;0.376;0.0952;0;0.193;0.08568;0
2023.02.20 15:30;0.284;0.1179;0;0.128;0.10611;0
2023.02.20 15:45;0.32;0.1023;0;0.153;0.09207;0
2023.02.20 16:00;0.26;0.049;0;0.16;0.0441;0
2023.02.20 16:15;0.348;0.0278;0;0.113;0.02502;0
2023.02.20 16:30;0.208;0.016;0;0.138;0.0144;0
2023.02.20 16:45;0.26;0.0131;0;0.138;0.01179;0
2023.02.20 17:00;0.24;0.0032;0;0.248;0.00288;0
2023.02.20 17:15;0.328;0;0;0.213;0;0
2023.02.20 17:30;0.28;0;0;0.19;0;0
2023.02.20 17:45;0.316;0;0;0.09;0;0
2023.02.20 18:00;0.3;0;0;0.125;0;0
2023.02.20 18:15;0.28;0;0;0.085;0;0
2023.02.20 18:30;0.208;0;0;0.083;0;0
2023.02.20 18:45;0.436;0;0;0.09;0;0
2023.02.20 19:00;0.404;0;0;0.08;0;0
2023.02.20 19:15;0.176;0;0;0.088;0;0
2023.02.20 19:30;0.216;0;0.001;0.088;0;0
2023.02.20 19:45;0.088;0;0;0.155;0;0
2023.02.20 20:00;0.084;0;0;0.283;0;0
2023.02.20 20:15;0.088;0;0;0.193;0;0
2023.02.20 20:30;0.072;0;0;0.178;0;0
2023.02.20 20:45;0.16;0;0;0.2;0;0
2023.02.20 21:00;0.076;0;0;0.185;0;0.03
2023.02.20 21:15;0.104;0;0.001;0.208;0;0.035
2023.02.20 21:30;0.092;0;0;0.195;0;0.008
2023.02.20 21:45;0.064;0;0;0.158;0;0.048
2023.02.20 22:00;0.108;0;0.694;0.163;0;0.023
2023.02.20 22:15;0.056;0;0.712;0.105;0;0.033
2023.02.20 22:30;0.076;0;0.035;0.093;0;0.04
2023.02.20 22:45;0.088;0;0;0.1;0;0.018
2023.02.20 23:00;0.056;0;0;0.105;0;0.023
2023.02.20 23:15;0.1;0;0;0.093;0;0.013
2023.02.20 23:30;0.052;0;0.695;0.073;0;0.035
2023.02.20 23:45;0.06;0;0.731;0.09;0;0.008
2023.02.21 0:00;0.096;0;0.26;0.068;0;0.033
2023.02.21 0:15;0.052;0;0;0.078;0;0.003
2023.02.21 0:30;0.092;0;0;0.08;0;0.028
2023.02.21 0:45;0.064;0;0.001;0.063;0;0.01
2023.02.21 1:00;0.052;0;0;0.035;0;0.028
2023.02.21 1:15;0.1;0;0;0.033;0;0.008
2023.02.21 1:30;0.052;0;0;0.03;0;0.018
2023.02.21 1:45;0.064;0;0.001;0.02;0;0.013
2023.02.21 2:00;0.092;0;0;0.04;0;0.015
2023.02.21 2:15;0.052;0;0;0.068;0;0.03
2023.02.21 2:30;0.088;0;0;0.048;0;0.005
2023.02.21 2:45;0.064;0;0;0.02;0;0.025
2023.02.21 3:00;0.052;0;0.001;0.023;0;0.003
2023.02.21 3:15;0.1;0;0;0.02;0;0.028
2023.02.21 3:30;0.052;0;0;0.025;0;0.013
2023.02.21 3:45;0.056;0;0;0.045;0;0.03
2023.02.21 4:00;0.08;0;0;0.068;0;0.003
2023.02.21 4:15;0.04;0;0.001;0.04;0;0.023
2023.02.21 4:30;0.088;0;0;0.02;0;0.008
2023.02.21 4:45;0.052;0;0;0.025;0;0.015
2023.02.21 5:00;0.036;0;0;0.02;0;0.028
2023.02.21 5:15;0.092;0;0.425;0.023;0;0.008
2023.02.21 5:30;0.036;0;0.728;0.045;0;0.023
2023.02.21 5:45;0.04;0;0.716;0.07;0;0.003
2023.02.21 6:00;0.088;0;0.404;0.038;0;0.04
2023.02.21 6:15;0.056;0.0002;0;0.02;0.00018;0.01
2023.02.21 6:30;0.208;0.0012;0;0.02;0.00108;0.033
2023.02.21 6:45;0.324;0.0066;0.001;0.02;0.00594;0
2023.02.21 7:00;0.404;0.0106;0;0.025;0.00954;0
2023.02.21 7:15;0.272;0.0124;0;0.07;0.01116;0
2023.02.21 7:30;0.152;0.0154;0;0.083;0.01386;0
2023.02.21 7:45;0.112;0.0155;0;0.038;0.01395;0
2023.02.21 8:00;0.276;0.0217;0;0.018;0.01953;0
2023.02.21 8:15;0.336;0.0224;0;0.058;0.02016;0
2023.02.21 8:30;0.26;0.0243;0.001;0.085;0.02187;0
2023.02.21 8:45;0.104;0.0324;0;0.088;0.02916;0
2023.02.21 9:00;0.116;0.0427;0;0.135;0.03843;0.015
2023.02.21 9:15;0.04;0.0488;0;0.523;0.04392;0.025
2023.02.21 9:30;0.072;0.0527;0;0.27;0.04743;0.005
2023.02.21 9:45;0.06;0.0399;0;0.185;0.03591;0.018
2023.02.21 10:00;0.036;0.0382;0;0.153;0.03438;0
2023.02.21 10:15;0.096;0.0514;0.001;0.118;0.04626;0
2023.02.21 10:30;0.036;0.0695;0;0.095;0.06255;0
2023.02.21 10:45;0.06;0.0667;0;0.14;0.06003;0
2023.02.21 11:00;0.072;0.0768;0;0.258;0.06912;0
2023.02.21 11:15;0.036;0.0766;0;0.328;0.06894;0
2023.02.21 11:30;0.168;0.084;0.697;0.11;0.0756;0
2023.02.21 11:45;0.064;0.0862;0.731;0.108;0.07758;0
2023.02.21 12:00;0.104;0.0714;0.729;0.118;0.06426;0
2023.02.21 12:15;0.184;0.0841;0.748;0.14;0.07569;0
2023.02.21 12:30;0.388;0.0622;0.038;0.12;0.05598;0
2023.02.21 12:45;0.332;0.0487;0;0.118;0.04383;0
2023.02.21 13:00;0.352;0.0342;0;0.065;0.03078;0.003
2023.02.21 13:15;0.336;0.0205;0;0.06;0.01845;0.028
2023.02.21 13:30;0.156;0.0197;0.001;0.063;0.01773;0.003
2023.02.21 13:45;0.044;0.0191;0;0.063;0.01719;0.03
2023.02.21 14:00;0.064;0.0222;0.694;0.085;0.01998;0.015
2023.02.21 14:15;0.06;0.0171;0.719;0.123;0.01539;0.015
2023.02.21 14:30;0.044;0.0439;0.457;0.16;0.03951;0.015
2023.02.21 14:45;0.14;0.0618;0.195;0.118;0.05562;0.008
2023.02.21 15:00;0.22;0.055;0.035;0.11;0.0495;0
2023.02.21 15:15;0.328;0.047;0;0.188;0.0423;0
2023.02.21 15:30;0.344;0.0394;0;0.308;0.03546;0
2023.02.21 15:45;0.376;0.0368;0;0.105;0.03312;0
2023.02.21 16:00;0.336;0.0239;0;0.178;0.02151;0
2023.02.21 16:15;0.328;0.0203;0;0.335;0.01827;0
2023.02.21 16:30;0.316;0.0175;0;0.205;0.01575;0
2023.02.21 16:45;0.292;0.0073;0;0.138;0.00657;0
2023.02.21 17:00;0.344;0.0024;0;0.093;0.00216;0
2023.02.21 17:15;0.296;0.0008;0;0.115;0.00072;0
2023.02.21 17:30;0.348;0.0002;0;0.09;0.00018;0
2023.02.21 17:45;0.336;0.0002;0;0.12;0.00018;0
2023.02.21 18:00;0.484;0;0;0.128;0;0
2023.02.21 18:15;0.324;0;0;0.22;0;0
2023.02.21 18:30;0.312;0;0;0.133;0;0
2023.02.21 18:45;0.328;0;0;0.1;0;0
2023.02.21 19:00;0.596;0;0.001;0.125;0;0
2023.02.21 19:15;0.26;0;0;0.16;0;0
2023.02.21 19:30;0.18;0;0;0.185;0;0
2023.02.21 19:45;0.072;0;0;0.143;0;0
2023.02.21 20:00;0.088;0;0;0.175;0;0
2023.02.21 20:15;0.116;0;0;0.128;0;0
2023.02.21 20:30;0.1;0;0;0.12;0;0
2023.02.21 20:45;0.232;0;0;0.12;0;0
2023.02.21 21:00;0.072;0;0;0.263;0;0.005
2023.02.21 21:15;0.12;0;0;0.495;0;0.025
2023.02.21 21:30;0.072;0;0;0.613;0;0.025
2023.02.21 21:45;0.12;0;0.001;0.605;0;0.013
2023.02.21 22:00;0.088;0;0.682;0.418;0;0.025
2023.02.21 22:15;0.076;0;0.72;0.21;0;0.008
2023.02.21 22:30;0.108;0;0.034;0.125;0;0.04
2023.02.21 22:45;0.06;0;0.001;0.1;0;0.01
2023.02.21 23:00;0.104;0;0;0.113;0;0.02
2023.02.21 23:15;0.056;0;0;0.108;0;0.018
2023.02.21 23:30;0.072;0;0.693;0.055;0;0.01
2023.02.21 23:45;0.092;0;0.725;0.043;0;0.04
2023.02.22 0:00;0.044;0;0.729;0.058;0;0.003
2023.02.22 0:15;0.064;0;0.724;0.06;0;0.025
2023.02.22 0:30;0.072;0;0.728;0.053;0;0.005
2023.02.22 0:45;0.044;0;0.733;0.098;0;0.023
2023.02.22 1:00;0.092;0;0.733;0.075;0;0.023
2023.02.22 1:15;0.044;0;0.002;0.033;0;0.003
2023.02.22 1:30;0.072;0;0;0.033;0;0.028
2023.02.22 1:45;0.064;0;0.001;0.033;0;0.003
2023.02.22 2:00;0.044;0;0;0.03;0;0.033
2023.02.22 2:15;0.092;0;0;0.033;0;0.01
2023.02.22 2:30;0.04;0;0;0.073;0;0.008
2023.02.22 2:45;0.06;0;0;0.05;0;0.025
2023.02.22 3:00;0.072;0;0.001;0.023;0;0.003
2023.02.22 3:15;0.04;0;0;0.023;0;0.038
2023.02.22 3:30;0.092;0;0;0.023;0;0.005
2023.02.22 3:45;0.04;0;0;0.023;0;0.013
2023.02.22 4:00;0.044;0;0;0.028;0;0.02
2023.02.22 4:15;0.088;0;0.001;0.07;0;0.003
2023.02.22 4:30;0.04;0;0;0.053;0;0.04
2023.02.22 4:45;0.076;0;0;0.025;0;0.003
2023.02.22 5:00;0.056;0;0;0.025;0;0.018
2023.02.22 5:15;0.044;0;0;0.02;0;0.013
2023.02.22 5:30;0.088;0;0;0.02;0;0.005
2023.02.22 5:45;0.044;0;0.049;0.033;0;0.038
2023.02.22 6:00;0.052;0;0.73;0.065;0;0.005
2023.02.22 6:15;0.08;0;0.733;0.053;0;0.023
2023.02.22 6:30;0.056;0.0019;0.035;0.023;0.00171;0.013
2023.02.22 6:45;0.212;0.0089;0;0.02;0.00801;0
2023.02.22 7:00;0.216;0.0184;0;0.025;0.01656;0
2023.02.22 7:15;0.236;0.0331;0.001;0.048;0.02979;0
2023.02.22 7:30;0.3;0.1038;0;0.033;0.09342;0
2023.02.22 7:45;0.216;0.1855;0;0.07;0.16695;0
2023.02.22 8:00;0.4;0.2151;0;0.05;0.19359;0
2023.02.22 8:15;0.208;0.1999;0;0.025;0.17991;0
2023.02.22 8:30;0.268;0.2307;0.001;0.043;0.20763;0
2023.02.22 8:45;0.352;0.2636;0;0.043;0.23724;0
2023.02.22 9:00;0.264;0.287;0;0.048;0.2583;0.008
2023.02.22 9:15;0.044;0.3211;0;0.058;0.28899;0.023
2023.02.22 9:30;0.08;0.3522;0.001;0.098;0.31698;0.028
2023.02.22 9:45;0.06;0.3741;0;0.075;0.33669;0.005
2023.02.22 10:00;0.048;0.3989;0;0.058;0.35901;0
2023.02.22 10:15;0.092;0.4286;0;0.06;0.38574;0
2023.02.22 10:30;0.048;0.426;0.001;0.06;0.3834;0
2023.02.22 10:45;0.092;0.3496;0;0.06;0.31464;0
2023.02.22 11:00;0.048;0.3844;0;0.073;0.34596;0
2023.02.22 11:15;0.1;0.3682;0;0.11;0.33138;0
2023.02.22 11:30;0.18;0.3306;0.707;0.113;0.29754;0
2023.02.22 11:45;0.072;0.4617;0.767;0.26;0.41553;0
2023.02.22 12:00;0.132;0.4888;0.757;0.055;0.43992;0
2023.02.22 12:15;0.096;0.3706;0.762;0.055;0.33354;0
2023.02.22 12:30;0.308;0.3024;0.038;0.053;0.27216;0
2023.02.22 12:45;0.168;0.4476;0;0.065;0.40284;0
2023.02.22 13:00;0.204;0.3061;0;0.1;0.27549;0.035
2023.02.22 13:15;0.196;0.2203;0.001;0.175;0.19827;0.005
2023.02.22 13:30;0.32;0.2882;0;0.088;0.25938;0.033
2023.02.22 13:45;0.144;0.1943;0;0.055;0.17487;0.018
2023.02.22 14:00;0.04;0.076;0.743;0.058;0.0684;0.02
2023.02.22 14:15;0.084;0.1036;0.772;0.058;0.09324;0.018
2023.02.22 14:30;0.044;0.2718;0.771;0.125;0.24462;0.008
2023.02.22 14:45;0.04;0.2726;0.753;0.113;0.24534;0.043
2023.02.22 15:00;0.112;0.2232;0.037;0.088;0.20088;0
2023.02.22 15:15;0.212;0.2077;0;0.063;0.18693;0
2023.02.22 15:30;0.224;0.1733;0;0.058;0.15597;0
2023.02.22 15:45;0.236;0.1152;0;0.063;0.10368;0
2023.02.22 16:00;0.224;0.0588;0.001;0.22;0.05292;0
2023.02.22 16:15;0.428;0.0704;0;0.19;0.06336;0
2023.02.22 16:30;2.196;0.0547;0;0.283;0.04923;0
2023.02.22 16:45;0.744;0.0145;0;0.213;0.01305;0
2023.02.22 17:00;0.38;0.0066;0;0.063;0.00594;0
2023.02.22 17:15;0.428;0.0007;0.001;0.035;0.00063;0
2023.02.22 17:30;0.416;0;0;0.045;0;0
2023.02.22 17:45;0.364;0;0;0.083;0;0
2023.02.22 18:00;0.396;0;0;0.095;0;0
2023.02.22 18:15;0.22;0;0;0.12;0;0
2023.02.22 18:30;0.212;0;0;0.133;0;0
2023.02.22 18:45;0.356;0;0.001;0.125;0;0
2023.02.22 19:00;0.324;0;0;0.063;0;0
2023.02.22 19:15;0.648;0;0;0.06;0;0
2023.02.22 19:30;0.308;0;0;0.078;0;0
2023.02.22 19:45;0.184;0;0;0.108;0;0
2023.02.22 20:00;0.056;0;0.001;0.125;0;0
2023.02.22 20:15;0.228;0;0;0.143;0;0
2023.02.22 20:30;0.096;0;0;0.153;0;0
2023.02.22 20:45;0.116;0;0;0.133;0;0
2023.02.22 21:00;0.092;0;0;0.193;0;0.013
2023.02.22 21:15;0.104;0;0;0.338;0;0.033
2023.02.22 21:30;0.088;0;0.001;0.253;0;0.01
2023.02.22 21:45;0.056;0;0;0.188;0;0.018
2023.02.22 22:00;0.104;0;0.676;0.125;0;0.023
2023.02.22 22:15;0.056;0;0.722;0.12;0;0.015
2023.02.22 22:30;0.096;0;0.036;0.123;0;0.035
2023.02.22 22:45;0.044;0;0;0.1;0;0.005
2023.02.22 23:00;0.064;0;0;0.143;0;0.023
2023.02.22 23:15;0.064;0;0.001;0.143;0;0.02
2023.02.22 23:30;0.044;0;0.695;0.08;0;0.015
2023.02.22 23:45;0.088;0;0.734;0.053;0;0.028
2023.02.23 0:00;0.04;0;0.724;0.055;0;0
2023.02.23 0:15;0.076;0;0.439;0.063;0;0.028
2023.02.23 0:30;0.052;0;0;0.058;0;0.013
2023.02.23 0:45;0.04;0;0;0.098;0;0.02
2023.02.23 1:00;0.088;0;0;0.085;0;0.018
2023.02.23 1:15;0.04;0;0;0.06;0;0
2023.02.23 1:30;0.08;0;0.001;0.058;0;0.03
2023.02.23 1:45;0.048;0;0;0.06;0;0.013
2023.02.23 2:00;0.044;0;0;0.053;0;0.023
2023.02.23 2:15;0.088;0;0;0.058;0;0.01
2023.02.23 2:30;0.04;0;0;0.078;0;0.01
2023.02.23 2:45;0.076;0;0.001;0.058;0;0.023
2023.02.23 3:00;0.052;0;0;0.028;0;0.01
2023.02.23 3:15;0.04;0;0;0.03;0;0.033
2023.02.23 3:30;0.092;0;0;0.055;0;0.003
2023.02.23 3:45;0.04;0;0;0.038;0;0.015
2023.02.23 4:00;0.072;0;0.001;0.063;0;0.018
2023.02.23 4:15;0.056;0;0;0.065;0;0.008
2023.02.23 4:30;0.04;0;0;0.05;0;0.035
2023.02.23 4:45;0.088;0;0;0.02;0;0.003
2023.02.23 5:00;0.04;0;0;0.023;0;0.023
2023.02.23 5:15;0.068;0;0.001;0.023;0;0.008
2023.02.23 5:30;0.064;0;0;0.023;0;0.015
2023.02.23 5:45;0.04;0;0.067;0.048;0;0.03
2023.02.23 6:00;0.088;0;0.733;0.055;0;0.003
2023.02.23 6:15;0.04;0;0.721;0.05;0;0.03
2023.02.23 6:30;0.06;0.0006;0.036;0.02;0.00054;0.003
2023.02.23 6:45;0.152;0.0027;0;0.02;0.00243;0
2023.02.23 7:00;0.092;0.0057;0;0.02;0.00513;0
2023.02.23 7:15;0.124;0.011;0;0.028;0.0099;0
2023.02.23 7:30;0.084;0.0171;0;0.045;0.01539;0
2023.02.23 7:45;0.14;0.0147;0.001;0.055;0.01323;0
2023.02.23 8:00;0.076;0.0174;0;0.053;0.01566;0
2023.02.23 8:15;0.1;0.0361;0;0.025;0.03249;0
2023.02.23 8:30;0.064;0.0207;0;0.12;0.01863;0
2023.02.23 8:45;0.04;0.0285;0;0.05;0.02565;0
2023.02.23 9:00;0.088;0.0141;0;0.055;0.01269;0.01
2023.02.23 9:15;0.04;0.0666;0.001;0.068;0.05994;0.048
2023.02.23 9:30;0.104;0.138;0;0.08;0.1242;0.01
2023.02.23 9:45;0.044;0.133;0;0.07;0.1197;0.033
2023.02.23 10:00;0.052;0.2234;0;0.045;0.20106;0
2023.02.23 10:15;0.092;0.2387;0.001;0.043;0.21483;0
2023.02.23 10:30;0.044;0.3047;0;0.045;0.27423;0
2023.02.23 10:45;0.096;0.3261;0;0.058;0.29349;0
2023.02.23 11:00;0.044;0.2383;0;0.063;0.21447;0
2023.02.23 11:15;0.06;0.316;0.001;0.078;0.2844;0
2023.02.23 11:30;0.108;0.1906;0.721;0.07;0.17154;0
2023.02.23 11:45;0.112;0.2406;0.764;0.045;0.21654;0
2023.02.23 12:00;0.092;0.4022;0.77;0.068;0.36198;0
2023.02.23 12:15;0.12;0.4965;0.789;0.045;0.44685;0
2023.02.23 12:30;0.228;0.5023;0.039;0.065;0.45207;0
2023.02.23 12:45;0.064;0.3464;0.001;0.075;0.31176;0
2023.02.23 13:00;0.148;0.3138;0;0.088;0.28242;0.013
2023.02.23 13:15;0.18;0.4559;0;0.125;0.41031;0.033
2023.02.23 13:30;0.216;0.3805;0;0.2;0.34245;0.018
2023.02.23 13:45;0.04;0.3658;0.001;0.213;0.32922;0.028
2023.02.23 14:00;0.064;0.2171;0.717;0.175;0.19539;0.028
2023.02.23 14:15;0.068;0.1699;0.74;0.123;0.15291;0.015
2023.02.23 14:30;0.04;0.3453;0.741;0.14;0.31077;0.038
2023.02.23 14:45;0.088;0.3016;0.763;0.165;0.27144;0.013
2023.02.23 15:00;0.04;0.2574;0.037;0.09;0.23166;0
2023.02.23 15:15;0.22;0.2258;0;0.05;0.20322;0
2023.02.23 15:30;0.252;0.1987;0;0.05;0.17883;0
2023.02.23 15:45;0.204;0.1684;0.001;0.06;0.15156;0
2023.02.23 16:00;0.272;0.1299;0;0.093;0.11691;0
2023.02.23 16:15;0.204;0.0812;0;0.118;0.07308;0
2023.02.23 16:30;0.268;0.0564;0;0.15;0.05076;0
2023.02.23 16:45;0.212;0.017;0;0.095;0.0153;0
2023.02.23 17:00;0.224;0.0102;0.001;0.08;0.00918;0
2023.02.23 17:15;0.248;0.001;0;0.078;0.0009;0
2023.02.23 17:30;0.208;0;0;0.108;0;0
2023.02.23 17:45;0.268;0;0;0.125;0;0
2023.02.23 18:00;0.256;0;0;0.105;0;0
2023.02.23 18:15;0.2;0;0.001;0.098;0;0
2023.02.23 18:30;0.276;0;0;0.098;0;0
2023.02.23 18:45;0.676;0;0;0.1;0;0
2023.02.23 19:00;0.316;0;0;0.14;0;0
2023.02.23 19:15;0.124;0;0;0.148;0;0
2023.02.23 19:30;0.056;0;0.001;0.12;0;0
2023.02.23 19:45;0.112;0;0;0.058;0;0
2023.02.23 20:00;0.104;0;0;0.075;0;0
2023.02.23 20:15;0.092;0;0;0.058;0;0
2023.02.23 20:30;0.076;0;0;0.068;0;0
2023.02.23 20:45;0.048;0;0.001;0.118;0;0
2023.02.23 21:00;0.104;0;0;0.163;0;0.035
2023.02.23 21:15;0.048;0;0;0.093;0;0.015
2023.02.23 21:30;0.068;0;0;0.085;0;0.028
2023.02.23 21:45;0.076;0;0;0.083;0;0.018
2023.02.23 22:00;0.044;0;0.68;0.08;0;0.025
2023.02.23 22:15;0.096;0;0.707;0.09;0;0.025
2023.02.23 22:30;0.044;0;0.033;0.12;0;0.015
2023.02.23 22:45;0.06;0;0;0.153;0;0.038
2023.02.23 23:00;0.076;0;0.001;0.098;0;0.005
2023.02.23 23:15;0.092;0;0;0.1;0;0.035
2023.02.23 23:30;0.044;0;0.689;0.093;0;0.013
2023.02.23 23:45;0.076;0;0.736;0.093;0;0.015
2023.02.24 0:00;0.064;0;0.307;0.105;0;0.03
2023.02.24 0:15;0.04;0;0;0.125;0;0.003
2023.02.24 0:30;0.092;0;0;0.115;0;0.038
2023.02.24 0:45;0.04;0;0;0.103;0;0.008
2023.02.24 1:00;0.044;0;0.001;0.095;0;0.018
2023.02.24 1:15;0.088;0;0;0.08;0;0.025
2023.02.24 1:30;0.04;0;0;0.08;0;0.003
2023.02.24 1:45;0.072;0;0;0.095;0;0.04
2023.02.24 2:00;0.06;0;0;0.115;0;0.005
2023.02.24 2:15;0.044;0;0.001;0.06;0;0.023
2023.02.24 2:30;0.088;0;0;0.038;0;0.023
2023.02.24 2:45;0.04;0;0;0.065;0;0.01
2023.02.24 3:00;0.044;0;0;0.035;0;0.025
2023.02.24 3:15;0.088;0;0;0.043;0;0.01
2023.02.24 3:30;0.068;0;0.001;0.04;0;0.03
2023.02.24 3:45;0.06;0;0;0.058;0;0.013
2023.02.24 4:00;0.072;0;0;0.048;0;0.02
2023.02.24 4:15;0.04;0;0;0.04;0;0.015
2023.02.24 4:30;0.08;0;0;0.028;0;0.015
2023.02.24 4:45;0.048;0;0.001;0.025;0;0.03
2023.02.24 5:00;0.04;0;0;0.023;0;0
2023.02.24 5:15;0.108;0;0;0.023;0;0.038
2023.02.24 5:30;0.052;0;0;0.055;0;0.008
2023.02.24 5:45;0.052;0;0;0.058;0;0.013
2023.02.24 6:00;0.1;0;0.001;0.04;0;0.035
2023.02.24 6:15;0.052;0.0001;0;0.023;0.00009;0.005
2023.02.24 6:30;0.156;0.0034;0;0.023;0.00306;0.035
2023.02.24 6:45;0.152;0.0106;0;0.023;0.00954;0.018
2023.02.24 7:00;0.128;0.0262;0;0.023;0.02358;0.02
2023.02.24 7:15;0.168;0.0751;0.001;0.053;0.06759;0.03
2023.02.24 7:30;0.08;0.1097;0;0.068;0.09873;0.01
2023.02.24 7:45;0.12;0.1439;0;0.038;0.12951;0.03
2023.02.24 8:00;0.072;0.178;0;0.025;0.1602;0.018
2023.02.24 8:15;0.2;0.2113;0;0.025;0.19017;0.028
2023.02.24 8:30;0.116;0.2442;0.001;0.04;0.21978;0
2023.02.24 8:45;0.052;0.275;0;0.04;0.2475;0
2023.02.24 9:00;0.104;0.3044;0;0.073;0.27396;0
2023.02.24 9:15;0.068;0.333;0;0.093;0.2997;0
2023.02.24 9:30;0.052;0.3585;0.001;0.055;0.32265;0
2023.02.24 9:45;0.104;0.3808;0;0.038;0.34272;0
2023.02.24 10:00;0.052;0.3991;0;0.048;0.35919;0
2023.02.24 10:15;0.088;0.4178;0.001;0.038;0.37602;0
2023.02.24 10:30;0.064;0.4331;0;0.038;0.38979;0
2023.02.24 10:45;0.052;0.4463;0;0.075;0.40167;0
2023.02.24 11:00;0.104;0.4583;0;0.083;0.41247;0
2023.02.24 11:15;0.052;0.4638;0.001;0.055;0.41742;0
2023.02.24 11:30;0.084;0.4689;0.74;0.04;0.42201;0
2023.02.24 11:45;0.156;0.4714;0.768;0.045;0.42426;0
2023.02.24 12:00;0.052;0.4718;0.764;0.045;0.42462;0
2023.02.24 12:15;0.12;0.4673;0.765;0.045;0.42057;0.008
2023.02.24 12:30;0.092;0.4622;0.037;0.075;0.41598;0.033
2023.02.24 12:45;0.108;0.454;0;0.073;0.4086;0.018
2023.02.24 13:00;0.104;0.4426;0.001;0.058;0.39834;0.02
2023.02.24 13:15;0.328;0.4291;0;0.218;0.38619;0
2023.02.24 13:30;0.192;0.4059;0;0.285;0.36531;0
2023.02.24 13:45;0.052;0.3865;0;0.185;0.34785;0
2023.02.24 14:00;0.076;0.3605;0.717;0.118;0.32445;0
2023.02.24 14:15;0.04;0.3311;0.752;0.14;0.29799;0
2023.02.24 14:30;0.088;0.3137;0.758;0.17;0.28233;0
2023.02.24 14:45;0.04;0.2684;0.754;0.068;0.24156;0
2023.02.24 15:00;0.072;0.2109;0.037;0.063;0.18981;0
2023.02.24 15:15;0.22;0.2099;0;0.065;0.18891;0
2023.02.24 15:30;0.404;0.1914;0.001;0.08;0.17226;0
2023.02.24 15:45;0.368;0.159;0;0.075;0.1431;0
2023.02.24 16:00;0.34;0.1253;0;0.093;0.11277;0
2023.02.24 16:15;0.408;0.0917;0;0.098;0.08253;0
2023.02.24 16:30;0.24;0.0488;0;0.073;0.04392;0
2023.02.24 16:45;0.304;0.0114;0.001;0.068;0.01026;0
2023.02.24 17:00;0.38;0.0049;0;0.055;0.00441;0
2023.02.24 17:15;0.388;0.0004;0;0.08;0.00036;0
2023.02.24 17:30;0.388;0;0;0.055;0;0
2023.02.24 17:45;0.364;0;0;0.085;0;0
2023.02.24 18:00;0.312;0;0.001;0.088;0;0
2023.02.24 18:15;0.332;0;0;0.065;0;0
2023.02.24 18:30;0.436;0;0;0.053;0;0
2023.02.24 18:45;0.448;0;0;0.07;0;0
2023.02.24 19:00;0.588;0;0;0.108;0;0
2023.02.24 19:15;0.292;0;0;0.11;0;0
2023.02.24 19:30;0.184;0;0;0.135;0;0
2023.02.24 19:45;0.156;0;0.001;0.13;0;0
2023.02.24 20:00;0.108;0;0;0.095;0;0.025
2023.02.24 20:15;0.108;0;0;0.103;0;0.013
2023.02.24 20:30;0.116;0;0;0.105;0;0.033
2023.02.24 20:45;0.26;0;0;0.088;0;0.015
2023.02.24 21:00;0.096;0;0.001;0.098;0;0.025
2023.02.24 21:15;0.12;0;0;0.128;0;0
2023.02.24 21:30;0.06;0;0;0.135;0;0
2023.02.24 21:45;0.108;0;0;0.115;0;0
2023.02.24 22:00;0.06;0;0.689;0.105;0;0
2023.02.24 22:15;0.104;0;0.718;0.053;0;0
2023.02.24 22:30;0.06;0;0.036;0.065;0;0.008
2023.02.24 22:45;0.076;0;0;0.073;0;0.008
2023.02.24 23:00;0.092;0;0;0.07;0;0.035
2023.02.24 23:15;0.056;0;0;0.075;0;0.003
2023.02.24 23:30;0.104;0;0.69;0.078;0;0.025
2023.02.24 23:45;0.052;0;0.723;0.053;0;0.018
2023.02.25 0:00;0.076;0;0.732;0.038;0;0.01
2023.02.25 0:15;0.08;0;0.661;0.028;0;0.02
2023.02.25 0:30;0.052;0;0.001;0.02;0;0.013
2023.02.25 0:45;0.104;0;0;0.043;0;0.033
2023.02.25 1:00;0.052;0;0;0.065;0;0
2023.02.25 1:15;0.072;0;0;0.055;0;0.023
2023.02.25 1:30;0.08;0;0.001;0.025;0;0.023
2023.02.25 1:45;0.048;0;0;0.02;0;0.003
2023.02.25 2:00;0.1;0;0;0.023;0;0.033
2023.02.25 2:15;0.052;0;0;0.02;0;0.01
2023.02.25 2:30;0.064;0;0;0.038;0;0.018
2023.02.25 2:45;0.084;0;0.001;0.08;0;0.013
2023.02.25 3:00;0.048;0;0;0.048;0;0.015
2023.02.25 3:15;0.1;0;0;0.023;0;0.028
2023.02.25 3:30;0.052;0;0;0.02;0;0.003
2023.02.25 3:45;0.052;0;0;0.023;0;0.033
2023.02.25 4:00;0.076;0;0.689;0.023;0;0.01
2023.02.25 4:15;0.036;0;0.722;0.043;0;0.003
2023.02.25 4:30;0.088;0;0.064;0.055;0;0.038
2023.02.25 4:45;0.036;0;0;0.053;0;0.005
2023.02.25 5:00;0.04;0;0.001;0.07;0;0.02
